Order_Added,valid_AphiaID,length_cm,diameter_width_cm,height_cm,Notes,Size_Ref,Date_Added 
59674,434373,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59675,434462,NA,NA,1.36,,"{Turton, 1932 #1330}",07/10/2023
59676,434462,0.6,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59677,434462,0.6,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59678,434499,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59679,434598,0.18,NA,0.4,,"{Turton, 1932 #1330}",07/10/2023
59680,434811,NA,NA,0.83,,"{Turton, 1932 #1330}",07/10/2023
59681,434812,NA,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59682,434813,NA,NA,1.4,,"{Turton, 1932 #1330}",07/10/2023
59683,434992,0.35,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59684,434992,0.23,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59685,434992,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59686,435071,NA,NA,2.95,,"{Turton, 1932 #1330}",07/10/2023
59687,435072,NA,NA,3.6,,"{Turton, 1932 #1330}",07/10/2023
59688,438714,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59689,438714,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59690,438714,0.45,NA,1.8,,"{Turton, 1932 #1330}",07/10/2023
59691,438714,0.45,NA,1.8,,"{Turton, 1932 #1330}",07/10/2023
59692,445548,0.15,NA,0.2,,"{Turton, 1932 #1330}",07/10/2023
59693,445588,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59694,446541,NA,NA,2.6,,"{Turton, 1932 #1330}",07/10/2023
59695,446836,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59696,446836,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59697,446836,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59698,446836,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59699,446836,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59700,446836,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59701,446836,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59702,446836,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59703,446836,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59704,446836,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59705,446836,0.15,NA,0.2,,"{Turton, 1932 #1330}",07/10/2023
59706,446837,0.45,NA,0.65,,"{Turton, 1932 #1330}",07/10/2023
59707,446837,NA,NA,0.96,,"{Turton, 1932 #1330}",07/10/2023
59708,446837,0.45,NA,0.75,,"{Turton, 1932 #1330}",07/10/2023
59709,446837,0.15,NA,0.2,,"{Turton, 1932 #1330}",07/10/2023
59710,446862,NA,NA,0.9,,"{Turton, 1932 #1330}",07/10/2023
59711,447315,NA,NA,1.25,,"{Turton, 1932 #1330}",07/10/2023
59712,447943,NA,NA,2.25,,"{Turton, 1932 #1330}",07/10/2023
59713,448007,NA,NA,2.1,,"{Turton, 1932 #1330}",07/10/2023
59714,448011,NA,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59715,448470,NA,NA,1.4,,"{Turton, 1932 #1330}",07/10/2023
59716,448470,0.7,NA,1.6,,"{Turton, 1932 #1330}",07/10/2023
59717,450669,NA,NA,1.75,,"{Turton, 1932 #1330}",07/10/2023
59718,456580,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59719,456659,NA,NA,3.8,,"{Turton, 1932 #1330}",07/10/2023
59720,456660,4,0.7,4.7,,"{Turton, 1932 #1330}",07/10/2023
59721,456660,4,0.7,4.7,,"{Turton, 1932 #1330}",07/10/2023
59722,456660,4,0.7,4.7,,"{Turton, 1932 #1330}",07/10/2023
59723,456660,5,2.5,6,,"{Turton, 1932 #1330}",07/10/2023
59724,456660,5,2.5,6,,"{Turton, 1932 #1330}",07/10/2023
59725,456660,5,2.5,6,,"{Turton, 1932 #1330}",07/10/2023
59726,456660,1.1,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59727,456660,1.1,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59728,456660,1.1,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59729,456660,1.6,0.7,2,,"{Turton, 1932 #1330}",07/10/2023
59730,456660,1.15,0.17,1.5,,"{Turton, 1932 #1330}",07/10/2023
59731,456661,NA,NA,11,,"{Turton, 1932 #1330}",07/10/2023
59732,456661,NA,NA,11,,"{Turton, 1932 #1330}",07/10/2023
59733,456661,NA,NA,11,,"{Turton, 1932 #1330}",07/10/2023
59734,456661,NA,NA,11,,"{Turton, 1932 #1330}",07/10/2023
59735,456661,NA,NA,11,,"{Turton, 1932 #1330}",07/10/2023
59736,456661,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59737,456661,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59738,456661,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59739,456661,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59740,456661,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59741,456661,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59742,456661,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59743,456661,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59744,456661,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59745,456661,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59746,456661,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59747,456661,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59748,456661,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59749,456661,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59750,456661,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59751,456661,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59752,456661,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59753,456661,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59754,456661,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59755,456661,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59756,456662,NA,NA,8,,"{Turton, 1932 #1330}",07/10/2023
59757,456662,NA,NA,7.8,,"{Turton, 1932 #1330}",07/10/2023
59758,456663,1.14,NA,1.68,,"{Turton, 1932 #1330}",07/10/2023
59759,456663,1.14,NA,1.68,,"{Turton, 1932 #1330}",07/10/2023
59760,456663,1.14,NA,1.68,,"{Turton, 1932 #1330}",07/10/2023
59761,456663,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59762,456663,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59763,456663,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59764,456663,NA,NA,1.7,,"{Turton, 1932 #1330}",07/10/2023
59765,456663,NA,NA,1.7,,"{Turton, 1932 #1330}",07/10/2023
59766,456663,NA,NA,1.7,,"{Turton, 1932 #1330}",07/10/2023
59767,456663,0.8,0.5,1.1,,"{Turton, 1932 #1330}",07/10/2023
59768,456663,0.75,0.4,1.18,,"{Turton, 1932 #1330}",07/10/2023
59769,456666,NA,NA,8,,"{Turton, 1932 #1330}",07/10/2023
59770,456666,NA,NA,8,,"{Turton, 1932 #1330}",07/10/2023
59771,456666,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59772,456666,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59773,456667,NA,NA,7.2,,"{Turton, 1932 #1330}",07/10/2023
59774,456667,NA,NA,7.2,,"{Turton, 1932 #1330}",07/10/2023
59775,456667,NA,NA,7.2,,"{Turton, 1932 #1330}",07/10/2023
59776,456667,NA,NA,7.2,,"{Turton, 1932 #1330}",07/10/2023
59777,456667,NA,NA,7.2,,"{Turton, 1932 #1330}",07/10/2023
59778,456667,NA,NA,7.2,,"{Turton, 1932 #1330}",07/10/2023
59779,456667,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59780,456667,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59781,456667,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59782,456667,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59783,456667,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59784,456667,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59785,456667,7,3.1,9.5,,"{Turton, 1932 #1330}",07/10/2023
59786,456667,7,3.1,9.5,,"{Turton, 1932 #1330}",07/10/2023
59787,456667,7,3.1,9.5,,"{Turton, 1932 #1330}",07/10/2023
59788,456667,7,3.1,9.5,,"{Turton, 1932 #1330}",07/10/2023
59789,456667,7,3.1,9.5,,"{Turton, 1932 #1330}",07/10/2023
59790,456667,7,3.1,9.5,,"{Turton, 1932 #1330}",07/10/2023
59791,456667,2.9,1.5,3.2,,"{Turton, 1932 #1330}",07/10/2023
59792,456667,2.8,1.2,3,,"{Turton, 1932 #1330}",07/10/2023
59793,456667,1.3,0.8,1.8,,"{Turton, 1932 #1330}",07/10/2023
59794,456667,2.2,1.6,3,,"{Turton, 1932 #1330}",07/10/2023
59795,456667,2.2,1.6,3,,"{Turton, 1932 #1330}",07/10/2023
59796,456667,2.5,1.9,3.2,,"{Turton, 1932 #1330}",07/10/2023
59797,456667,2.5,1.9,3.2,,"{Turton, 1932 #1330}",07/10/2023
59798,456667,1.6,0.9,2.1,,"{Turton, 1932 #1330}",07/10/2023
59799,456667,1.1,0.3,1.4,,"{Turton, 1932 #1330}",07/10/2023
59800,456669,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59801,456671,NA,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59802,456671,0.7,0.3,1,,"{Turton, 1932 #1330}",07/10/2023
59803,456673,7,2,7.5,,"{Turton, 1932 #1330}",07/10/2023
59804,456673,7,2,7.5,,"{Turton, 1932 #1330}",07/10/2023
59805,456673,NA,NA,4.5,,"{Turton, 1932 #1330}",07/10/2023
59806,456673,NA,NA,4.5,,"{Turton, 1932 #1330}",07/10/2023
59807,456673,2.6,0.9,2.9,,"{Turton, 1932 #1330}",07/10/2023
59808,456673,0.7,0.4,0.9,,"{Turton, 1932 #1330}",07/10/2023
59809,456673,0.7,0.4,0.9,,"{Turton, 1932 #1330}",07/10/2023
59810,456673,NA,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59811,456673,NA,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59812,456673,1.39,0.4,1.5,,"{Turton, 1932 #1330}",07/10/2023
59813,456680,4.6,NA,5.9,,"{Turton, 1932 #1330}",07/10/2023
59814,456680,4.6,NA,5.9,,"{Turton, 1932 #1330}",07/10/2023
59815,456680,4.6,NA,5.9,,"{Turton, 1932 #1330}",07/10/2023
59816,456680,4.6,NA,5.9,,"{Turton, 1932 #1330}",07/10/2023
59817,456680,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59818,456680,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59819,456680,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59820,456680,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59821,456680,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59822,456680,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59823,456680,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59824,456680,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59825,456680,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59826,456680,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59827,456680,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59828,456680,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59829,456680,11.2,NA,12.7,,"{Turton, 1932 #1330}",07/10/2023
59830,456688,NA,NA,9,,"{Turton, 1932 #1330}",07/10/2023
59831,457048,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59832,457048,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59833,457048,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59834,457048,NA,NA,3.8,,"{Turton, 1932 #1330}",07/10/2023
59835,457048,NA,NA,3.8,,"{Turton, 1932 #1330}",07/10/2023
59836,457048,NA,NA,3.8,,"{Turton, 1932 #1330}",07/10/2023
59837,457048,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59838,457048,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59839,457048,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59840,458723,NA,NA,1.7,,"{Turton, 1932 #1330}",07/10/2023
59841,464190,NA,NA,2.3,,"{Turton, 1932 #1330}",07/10/2023
59842,464812,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59843,464860,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59844,473670,NA,NA,6.25,,"{Turton, 1932 #1330}",07/10/2023
59845,473761,NA,NA,0.44,,"{Turton, 1932 #1330}",07/10/2023
59846,473761,NA,NA,0.41,,"{Turton, 1932 #1330}",07/10/2023
59847,473812,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59848,473819,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59849,473820,NA,NA,0.9,,"{Turton, 1932 #1330}",07/10/2023
59850,473820,0.1,NA,0.35,,"{Turton, 1932 #1330}",07/10/2023
59851,473821,0.5,NA,1.1,,"{Turton, 1932 #1330}",07/10/2023
59852,474021,NA,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
59853,474787,NA,NA,0.68,,"{Turton, 1932 #1330}",07/10/2023
59854,476464,NA,NA,5.6,,"{Turton, 1932 #1330}",07/10/2023
59855,476524,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59856,476538,NA,NA,1.9,,"{Turton, 1932 #1330}",07/10/2023
59857,476594,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59858,478492,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59859,488912,NA,NA,2.8,,"{Turton, 1932 #1330}",07/10/2023
59860,489184,NA,NA,5.5,,"{Turton, 1932 #1330}",07/10/2023
59861,490683,NA,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59862,490685,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59863,492815,NA,NA,0.2,,"{Turton, 1932 #1330}",07/10/2023
59864,493067,NA,NA,0.125,,"{Turton, 1932 #1330}",07/10/2023
59865,493794,NA,NA,0.4,,"{Turton, 1932 #1330}",07/10/2023
59866,494413,NA,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59867,504264,1,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59868,504264,1.2,NA,2.15,,"{Turton, 1932 #1330}",07/10/2023
59869,504264,NA,NA,6,,"{Turton, 1932 #1330}",07/10/2023
59870,504264,NA,NA,6,,"{Turton, 1932 #1330}",07/10/2023
59871,504264,0.85,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59872,504264,0.9,NA,2.1,,"{Turton, 1932 #1330}",07/10/2023
59873,504280,3,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59874,504393,4,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59875,504528,1,NA,0.95,,"{Turton, 1932 #1330}",07/10/2023
59876,504649,1.42,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59877,504649,0.13,NA,0.2,,"{Turton, 1932 #1330}",07/10/2023
59878,504668,NA,NA,0.35,,"{Turton, 1932 #1330}",07/10/2023
59879,504668,0.08,NA,0.1,,"{Turton, 1932 #1330}",07/10/2023
59880,504674,NA,NA,0.23,,"{Turton, 1932 #1330}",07/10/2023
59881,504712,0.09,NA,0.1,,"{Turton, 1932 #1330}",07/10/2023
59882,504727,NA,NA,0.36,,"{Turton, 1932 #1330}",07/10/2023
59883,504799,1.1,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59884,504841,0.4,NA,0.33,,"{Turton, 1932 #1330}",07/10/2023
59885,504866,NA,NA,0.75,,"{Turton, 1932 #1330}",07/10/2023
59886,504890,NA,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
59887,504892,NA,NA,0.3,,"{Turton, 1932 #1330}",07/10/2023
59888,504892,NA,NA,0.3,,"{Turton, 1932 #1330}",07/10/2023
59889,504892,0.3,NA,0.4,,"{Turton, 1932 #1330}",07/10/2023
59890,504892,0.3,NA,0.4,,"{Turton, 1932 #1330}",07/10/2023
59891,504892,0.2,NA,0.2,,"{Turton, 1932 #1330}",07/10/2023
59892,504950,NA,NA,0.26,,"{Turton, 1932 #1330}",07/10/2023
59893,504985,NA,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59894,505004,0.11,NA,0.09,,"{Turton, 1932 #1330}",07/10/2023
59895,505035,NA,NA,0.37,,"{Turton, 1932 #1330}",07/10/2023
59896,505039,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59897,505084,NA,NA,3.3,,"{Turton, 1932 #1330}",07/10/2023
59898,505084,NA,NA,3.3,,"{Turton, 1932 #1330}",07/10/2023
59899,505084,1.5,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59900,505084,1.5,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59901,505225,NA,NA,0.28,,"{Turton, 1932 #1330}",07/10/2023
59902,505225,NA,NA,0.25,,"{Turton, 1932 #1330}",07/10/2023
59903,505225,0.55,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59904,505481,NA,NA,1.35,,"{Turton, 1932 #1330}",07/10/2023
59905,505487,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59906,505490,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59907,505490,0.65,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59908,505627,0.15,NA,0.2,,"{Turton, 1932 #1330}",07/10/2023
59909,505726,4,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59910,505764,3.9,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59911,505764,3.6,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59912,505811,0.7,NA,0.3,,"{Turton, 1932 #1330}",07/10/2023
59913,505908,NA,NA,1.8,,"{Turton, 1932 #1330}",07/10/2023
59914,505908,0.25,NA,0.32,,"{Turton, 1932 #1330}",07/10/2023
59915,505948,2.5,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59916,505948,2.5,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59917,505948,1.1,NA,0.45,,"{Turton, 1932 #1330}",07/10/2023
59918,505948,1.1,NA,0.45,,"{Turton, 1932 #1330}",07/10/2023
59919,505962,NA,NA,12,,"{Turton, 1932 #1330}",07/10/2023
59920,505963,NA,NA,12,,"{Turton, 1932 #1330}",07/10/2023
59921,505963,NA,NA,5,,"{Turton, 1932 #1330}",07/10/2023
59922,506031,0.35,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59923,506031,0.5,NA,0.2,,"{Turton, 1932 #1330}",07/10/2023
59924,506033,1.18,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59925,506033,1.18,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59926,506090,4.5,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59927,506091,2.7,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59928,506140,1.18,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59929,506170,0.21,NA,0.3,,"{Turton, 1932 #1330}",07/10/2023
59930,506187,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59931,506187,NA,NA,0.32,,"{Turton, 1932 #1330}",07/10/2023
59932,506600,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59933,506683,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59934,506706,NA,NA,7,,"{Turton, 1932 #1330}",07/10/2023
59935,506712,NA,NA,4.5,,"{Turton, 1932 #1330}",07/10/2023
59936,506737,NA,NA,19,,"{Turton, 1932 #1330}",07/10/2023
59937,506739,NA,NA,7.5,,"{Turton, 1932 #1330}",07/10/2023
59938,506739,NA,NA,20,,"{Turton, 1932 #1330}",07/10/2023
59939,506745,0.32,NA,0.3,,"{Turton, 1932 #1330}",07/10/2023
59940,506978,1.2,NA,4.1,,"{Turton, 1932 #1330}",07/10/2023
59941,507096,NA,NA,17.5,,"{Turton, 1932 #1330}",07/10/2023
59942,507293,1.4,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59943,507420,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59944,507420,0.9,NA,1.3,,"{Turton, 1932 #1330}",07/10/2023
59945,507427,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59946,507648,NA,NA,1.6,,"{Turton, 1932 #1330}",07/10/2023
59947,507728,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59948,507930,0.55,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59949,509999,NA,NA,0.575,,"{Turton, 1932 #1330}",07/10/2023
59950,511651,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59951,511651,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59952,511651,NA,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59953,511651,NA,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59954,517288,NA,NA,0.4,,"{Turton, 1932 #1330}",07/10/2023
59955,517288,NA,NA,0.51,,"{Turton, 1932 #1330}",07/10/2023
59956,523838,NA,NA,0.9,,"{Turton, 1932 #1330}",07/10/2023
59957,523932,NA,NA,1.8,,"{Turton, 1932 #1330}",07/10/2023
59958,523935,NA,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59959,523935,0.3,NA,0.85,,"{Turton, 1932 #1330}",07/10/2023
59960,524634,0.8,NA,1.45,,"{Turton, 1932 #1330}",07/10/2023
59961,524634,0.9,NA,2.1,,"{Turton, 1932 #1330}",07/10/2023
59962,524634,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59963,524634,NA,NA,3.3,,"{Turton, 1932 #1330}",07/10/2023
59964,524634,0.4,NA,0.55,,"{Turton, 1932 #1330}",07/10/2023
59965,527500,NA,NA,3.35,,"{Turton, 1932 #1330}",07/10/2023
59966,527615,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59967,530884,NA,NA,2.8,,"{Turton, 1932 #1330}",07/10/2023
59968,530996,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59969,531880,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59970,533621,NA,NA,6,,"{Turton, 1932 #1330}",07/10/2023
59971,533621,NA,NA,6,,"{Turton, 1932 #1330}",07/10/2023
59972,533621,3.4,NA,4.2,,"{Turton, 1932 #1330}",07/10/2023
59973,533621,3.4,NA,4.2,,"{Turton, 1932 #1330}",07/10/2023
59974,536340,NA,NA,0.28,,"{Turton, 1932 #1330}",07/10/2023
59975,536340,0.08,NA,0.15,,"{Turton, 1932 #1330}",07/10/2023
59976,536360,0.05,NA,0.15,,"{Turton, 1932 #1330}",07/10/2023
59977,539191,NA,NA,0.05,,"{Turton, 1932 #1330}",07/10/2023
59978,545939,3.3,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59979,547173,NA,NA,0.3,,"{Turton, 1932 #1330}",07/10/2023
59980,549887,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59981,550150,0.08,NA,0.14,,"{Turton, 1932 #1330}",07/10/2023
59982,550150,0.08,NA,0.15,,"{Turton, 1932 #1330}",07/10/2023
59983,553009,0.3,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59984,553009,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59985,553033,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59986,554872,NA,NA,2.1,,"{Turton, 1932 #1330}",07/10/2023
59987,554879,1.9,NA,3.9,,"{Turton, 1932 #1330}",07/10/2023
59988,555938,NA,NA,1.25,,"{Turton, 1932 #1330}",07/10/2023
59989,555938,NA,NA,1.25,,"{Turton, 1932 #1330}",07/10/2023
59990,555938,NA,NA,1.6,,"{Turton, 1932 #1330}",07/10/2023
59991,555938,NA,NA,1.6,,"{Turton, 1932 #1330}",07/10/2023
59992,556040,0.35,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59993,556040,0.25,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59994,556040,0.22,NA,0.66,,"{Turton, 1932 #1330}",07/10/2023
59995,557329,NA,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59996,560085,0.45,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59997,560097,1.2,NA,3.8,,"{Turton, 1932 #1330}",07/10/2023
59998,560201,0.4,NA,0.9,,"{Turton, 1932 #1330}",07/10/2023
59999,560238,NA,NA,0.9,,"{Turton, 1932 #1330}",07/10/2023
60000,560238,0.5,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
60001,560238,NA,NA,1.4,,"{Turton, 1932 #1330}",07/10/2023
60002,560238,0.5,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
60003,560238,0.5,NA,1,,"{Turton, 1932 #1330}",07/10/2023
60004,560238,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
60005,560302,NA,NA,2.1,,"{Turton, 1932 #1330}",07/10/2023
60006,560302,NA,NA,2.1,,"{Turton, 1932 #1330}",07/10/2023
60007,560302,NA,NA,2.1,,"{Turton, 1932 #1330}",07/10/2023
60008,560302,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
60009,560302,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
60010,560302,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
60011,560302,NA,NA,1.9,,"{Turton, 1932 #1330}",07/10/2023
60012,560302,NA,NA,1.9,,"{Turton, 1932 #1330}",07/10/2023
60013,560302,NA,NA,1.9,,"{Turton, 1932 #1330}",07/10/2023
60014,560304,NA,NA,0.85,,"{Turton, 1932 #1330}",07/10/2023
60015,560304,0.6,NA,1.1,,"{Turton, 1932 #1330}",07/10/2023
60016,564592,0.04,NA,0.07,,"{Turton, 1932 #1330}",07/10/2023
60017,564627,NA,NA,6.6,,"{Turton, 1932 #1330}",07/10/2023
60018,564728,NA,NA,5.5,,"{Turton, 1932 #1330}",07/10/2023
60019,565748,0.06,NA,0.2,,"{Turton, 1932 #1330}",07/10/2023
60020,565822,0.05,NA,0.13,,"{Turton, 1932 #1330}",07/10/2023
60021,565995,0.3,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
60022,566011,0.12,NA,0.35,,"{Turton, 1932 #1330}",07/10/2023
60023,566058,0.06,NA,0.2,,"{Turton, 1932 #1330}",07/10/2023
60024,566061,0.08,NA,0.35,,"{Turton, 1932 #1330}",07/10/2023
60025,566063,0.08,NA,0.3,,"{Turton, 1932 #1330}",07/10/2023
60026,566099,0.075,NA,0.2,,"{Turton, 1932 #1330}",07/10/2023
60027,566127,NA,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
60028,566191,0.07,NA,0.2,,"{Turton, 1932 #1330}",07/10/2023
60029,566200,NA,NA,0.43,,"{Turton, 1932 #1330}",07/10/2023
60030,566204,0.275,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
60031,566252,0.05,NA,0.13,,"{Turton, 1932 #1330}",07/10/2023
60032,566256,0.11,NA,0.26,,"{Turton, 1932 #1330}",07/10/2023
